date,sport_key,league_id,season,fixture_id,home,away,odds_source,recommended_market,recommended_side,recommended_book,recommended_price,model_prob,implied_prob,fair_odds,edge_pp,edge_pct,best_EV,kelly_best,odds_h,odds_d,odds_a,p_hat_h,p_hat_d,p_hat_a,league_name,days_to_match,home_norm,away_norm,status_short,status_long,home_id,away_id,home_rank,away_rank,rank_diff,home_points,away_points,points_diff,home_goalsDiff,away_goalsDiff,goalsdiff_diff,home_form5_pts,home_form5_gd,away_form5_pts,away_form5_gd,home_wins5,home_draws5,home_losses5,home_rest_days,away_wins5,away_draws5,away_losses5,away_rest_days,p_entry_h,p_entry_d,p_entry_a,overround,home_goals_for_avg,home_goals_against_avg,home_win_rate,home_draw_rate,home_loss_rate,home_cs_rate,home_fts_rate,away_goals_for_avg,away_goals_against_avg,away_win_rate,away_draw_rate,away_loss_rate,away_cs_rate,away_fts_rate,home_shots_for_pg,home_shots_on_for_pg,home_shots_against_pg,home_shots_on_against_pg,away_shots_for_pg,away_shots_on_for_pg,away_shots_against_pg,away_shots_on_against_pg,home_corners_for_pg,home_corners_against_pg,away_corners_for_pg,away_corners_against_pg,home_yc_pg,home_rc_pg,away_yc_pg,away_rc_pg,home_possession_avg,away_possession_avg,home_injuries_30d,away_injuries_30d,league_home_win_rate,h2h_games,h2h_pts_home,h2h_gd_home,h2h_win_rate_home,home_expected_goals,away_expected_goals,home_ball_possession,away_ball_possession,home_shots_on_goal,away_shots_on_goal,home_total_shots,away_total_shots,home_shots_off_goal,away_shots_off_goal,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes_pct,away_passes_pct,home_passes_accurate,away_passes_accurate,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls,away_fouls,home_offsides,away_offsides,home_xg,away_xg,src_book_h,src_book_d,src_book_a,bookmaker_count,EV_H,kelly_H,EV_D,kelly_D,EV_A,kelly_A,best_side,imp_h,imp_d,imp_a,fair_h,fair_d,fair_a,edge_pp_h,edge_pp_d,edge_pp_a,edge_price_h,edge_price_d,edge_price_a,ou25_over_odds,ou25_under_odds,ah_home_m0_5_odds,ah_away_p0_5_odds,ah_home_line,ah_away_line,stake,why
2025-10-18 16:30:00+00:00,soccer_germany_bundesliga,78,2025,1388362,Bayern München,Borussia Dortmund,apifootball,1X2,Away,Pinnacle,7.95,0.8850463622652744,0.12578616352201258,1.1298843118687047,75.92601987432619,6.036118580008932,6.036118580008932,0.2171265676262206,1.39,5.91,7.95,0.08908041407011008,0.02587322366461548,0.8850463622652744,Bundesliga,0.7948188949421295,bayern münchen,borussia dortmund,NS,Not Started,157,165,1,2,-1,18,14,4,22,8,14,15.0,16.0,13.0,8.0,5.0,0.0,0.0,7.916666666666667,4.0,1.0,0.0,7.0,0.7072135785007072,0.1626591230551626,0.1301272984441301,0.024637681159420444,4.2,0.5,1.0,0.0,,0.6666666666666666,,2.0,0.7,0.6666666666666666,0.3333333333333333,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,14.0,13.0,0.41818181818181815,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1xBet,1xBet,Pinnacle,6,-0.876178224442547,0.0,-0.8470892481421225,0.0,6.036118580008932,0.2171265676262206,A,0.7194244604316548,0.1692047377326565,0.12578616352201258,11.225812210672453,38.64999634226528,1.1298843118687047,-63.03440463615446,-14.333151406804104,75.92601987432619,-0.876178224442547,-0.8470892481421225,6.036118580008932,1.34,3.55,1.76,3.44,-0.5,-0.5,21.71,form5_pts(H-A): +2.00 | rank_diff(H-A): -1.00 | injuries30d(A-H): -1.00 | overround: -0.02 | EV: +603.6% | Kelly: 21.7%
2025-10-18 13:30:00+00:00,soccer_germany_bundesliga,78,2025,1388367,RB Leipzig,Hamburger SV,apifootball,1X2,Draw,1xBet,5.36,0.8560442052731513,0.18656716417910446,1.1681639731220592,66.94770410940468,3.588396940264091,3.588396940264091,0.20575670529037218,1.47,5.36,6.73,0.08665946495852697,0.8560442052731513,0.057296329768321684,Bundesliga,0.6698188949421297,rb leipzig,hamburger sv,NS,Not Started,173,175,3,10,-7,13,8,5,0,-2,2,13.0,6.0,5.0,-6.0,4.0,0.0,1.0,7.0,1.0,2.0,2.0,6.916666666666667,0.68359375,0.17578125,0.140625,0.015873015873015817,1.3,1.3,0.6666666666666666,0.16666666666666666,,0.5,0.16666666666666666,1.0,1.3,0.3333333333333333,0.3333333333333333,,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,17.0,10.0,0.41818181818181815,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1xBet,1xBet,1xBet,6,-0.8726105865109653,0.0,3.588396940264091,0.20575670529037218,-0.614395700659195,0.0,D,0.6802721088435374,0.18656716417910446,0.1485884101040119,11.539420425438522,1.1681639731220592,17.4531249042218,-59.36126438850104,66.94770410940468,-9.12920803356902,-0.8726105865109653,3.588396940264091,-0.614395700659195,1.38,3.2,1.9,3.0,-0.5,-0.5,20.58,form5_pts(H-A): +8.00 | rank_diff(H-A): -7.00 | injuries30d(A-H): -7.00 | overround: -0.02 | EV: +358.8% | Kelly: 20.6%
2025-10-18 19:00:00+00:00,soccer_spain_la_liga,140,2025,1390900,Atletico Madrid,Osasuna,apifootball,1X2,Draw,Pinnacle,5.13,0.8706539227181671,0.19493177387914232,1.148561987612732,67.57221488390248,3.4664546235441973,3.4664546235441973,0.2098338149845156,1.39,5.13,10.4,0.04061927836771469,0.8706539227181671,0.0887267989141182,La Liga,0.8989855616087963,atletico madrid,osasuna,NS,Not Started,530,727,5,12,-7,13,10,3,5,-1,6,11.0,6.0,4.0,-2.0,3.0,2.0,0.0,8.197916666666666,1.0,1.0,3.0,5.0,0.6993988888551566,0.1990042199216734,0.10159689122317009,0.03608640606446656,1.9,1.3,0.375,0.5,,0.125,,0.9,1.0,0.375,0.125,,0.25,0.375,,,,,,,,,,,,,,,,,,,,,0.48148148148148145,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1xBet,Pinnacle,1xBet,6,-0.9435392030688766,0.0,3.4664546235441973,0.2098338149845156,-0.07724129129317081,0.0,D,0.7194244604316548,0.19493177387914232,0.09615384615384615,24.61885193890661,1.148561987612732,11.270551989235354,-67.880518206394,67.57221488390248,-0.7427047239727952,-0.9435392030688766,3.4664546235441973,-0.07724129129317081,1.94,2.0,1.96,3.3,-0.5,-0.5,20.98,form5_pts(H-A): +7.00 | rank_diff(H-A): -7.00 | overround: -0.04 | EV: +346.6% | Kelly: 21.0%
2025-10-18 14:00:00+00:00,soccer_epl,39,2025,1379044,Manchester City,Everton,apifootball,1X2,Away,188Bet,8.7,0.4820573015770105,0.1149425287356322,2.0744421808954723,36.71147728413783,3.193898523719991,3.193898523719991,0.10369800401688282,1.42,5.2,8.7,0.3505579302258739,0.1673847681971156,0.4820573015770105,Premier League,0.690652228275463,manchester city,everton,NS,Not Started,50,45,5,8,-3,13,11,2,9,2,7,10.0,7.0,7.0,1.0,2.0,1.0,2.0,8.0625,2.0,2.0,1.0,5.75,0.6787330316742082,0.2007918552036199,0.12047511312217193,0.03755868544600949,2.1,0.9,0.5714285714285714,0.14285714285714285,,0.42857142857142855,0.14285714285714285,1.3,1.0,0.42857142857142855,0.2857142857142857,,0.2857142857142857,0.2857142857142857,,,,,,,,,,,,,,,,,,,12.0,6.0,0.4857142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1xBet,1xBet,188Bet,6,-0.5022077390792591,0.0,-0.12959920537499892,0.0,3.193898523719991,0.10369800401688282,A,0.7042253521126761,0.1923076923076923,0.1149425287356322,2.8525955734496526,5.974259251728212,2.0744421808954723,-35.36674218868022,-2.49229241105767,36.71147728413783,-0.5022077390792592,-0.1295992053749988,3.193898523719991,1.77,2.23,1.95,3.13,-0.5,-0.5,10.37,form5_pts(H-A): +3.00 | rank_diff(H-A): -3.00 | injuries30d(A-H): -6.00 | overround: -0.04 | EV: +319.4% | Kelly: 10.4%
2025-10-18 14:00:00+00:00,soccer_epl,39,2025,1379039,Brighton,Newcastle,apifootball,1X2,Draw,1xBet,3.66,0.9938523889034243,0.27322404371584696,1.006185637993343,72.06283451875774,2.6374997433865333,2.6374997433865333,0.24788531422805757,2.7,3.66,2.72,0.002479071140552273,0.9938523889034243,0.003668539956023467,Premier League,0.690652228275463,brighton,newcastle,NS,Not Started,51,34,12,11,1,9,9,0,0,1,-1,8.0,2.0,6.0,0.0,2.0,1.0,2.0,7.958333333333333,1.0,2.0,2.0,6.895833333333333,0.3651468315301391,0.276468315301391,0.3583848531684698,0.03344314665069392,1.4,1.4,0.2857142857142857,0.42857142857142855,,,0.14285714285714285,0.9,0.7,0.2857142857142857,0.42857142857142855,,0.7142857142857143,0.42857142857142855,,,,,,,,,,,,,,,,,,,11.0,10.0,0.4857142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188Bet,1xBet,1xBet,6,-0.9933065079205089,0.0,2.6374997433865333,0.24788531422805757,-0.9900215713196162,0.0,D,0.37037037037037035,0.27322404371584696,0.3676470588235294,403.37688727126476,1.006185637993343,272.58800830506834,-36.78912992298181,72.06283451875774,-36.397851886750594,-0.9933065079205089,2.6374997433865333,-0.9900215713196162,1.91,2.04,3.25,1.95,-0.5,-0.5,24.79,form5_pts(H-A): +2.00 | rank_diff(H-A): +1.00 | injuries30d(A-H): -1.00 | overround: -0.03 | EV: +263.7% | Kelly: 24.8%
2025-10-19 19:00:00+00:00,soccer_spain_la_liga,140,2025,1390904,Getafe,Real Madrid,apifootball,1X2,Home,1xBet,8.05,0.44822798337671255,0.12422360248447203,2.231007516457426,32.400438089224046,2.6082352661825365,2.6082352661825365,0.09249061227597646,8.05,4.79,1.48,0.44822798337671255,0.028205880708972127,0.5235661359143154,La Liga,1.8989855616087965,getafe,real madrid,NS,Not Started,546,541,11,1,10,11,21,-10,-2,10,-12,5.0,-2.0,12.0,4.0,1.0,2.0,2.0,6.291666666666667,4.0,0.0,1.0,7.197916666666667,0.11427320490367773,0.21584938704028017,0.669877408056042,0.029524453459544908,1.1,1.4,0.375,0.25,,0.25,0.25,2.4,1.1,0.875,0.0,,0.375,,,,,,,,,,,,,,,,,,,,,,0.48148148148148145,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1xBet,Pinnacle,1xBet,6,2.6082352661825365,0.09249061227597646,-0.8648938314040235,0.0,-0.2251221188468131,0.0,H,0.12422360248447203,0.20876826722338204,0.6756756756756757,2.231007516457426,35.45359956379259,1.9099783798157175,32.400438089224046,-18.056238651440992,-15.210953976136022,2.6082352661825365,-0.8648938314040235,-0.2251221188468131,2.08,1.9,41.0,1.12,-1.0,-1.0,9.25,form5_pts(H-A): -7.00 | rank_diff(H-A): +10.00 | overround: -0.03 | EV: +260.8% | Kelly: 9.2%
2025-10-19 14:15:00+00:00,soccer_spain_la_liga,140,2025,1390902,Celta Vigo,Real Sociedad,apifootball,1X2,Draw,1xBet,3.49,0.9914525280740467,0.28653295128939826,1.0086211610580662,70.49195767846484,2.460169322978423,2.460169322978423,0.24700495210626736,2.22,3.49,3.76,0.006819395476512437,0.9914525280740467,0.0017280764494406872,La Liga,1.7010688949421298,celta vigo,real sociedad,NS,Not Started,538,548,16,19,-3,6,5,1,-3,-5,2,4.0,-1.0,3.0,-4.0,0.0,4.0,1.0,7.197916666666667,1.0,0.0,4.0,7.0,0.4482632206030612,0.2876913206855467,0.2640454587113922,0.03759634449606053,0.9,1.3,0.0,0.75,,,0.125,0.9,1.5,0.125,0.25,,0.125,0.25,,,,,,,,,,,,,,,,,,,,,0.48148148148148145,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1xBet,1xBet,Pinnacle,6,-0.9848609420421424,0.0,2.460169322978423,0.24700495210626736,-0.9935024325501031,0.0,D,0.4504504504504504,0.28653295128939826,0.26595744680851063,146.64056417379362,1.0086211610580662,578.6781020733556,-44.363105497393796,70.49195767846484,-26.422937035906997,-0.9848609420421424,2.460169322978423,-0.9935024325501031,2.08,1.92,2.96,1.78,-0.5,-0.5,24.7,form5_pts(H-A): +1.00 | rank_diff(H-A): -3.00 | overround: -0.04 | EV: +246.0% | Kelly: 24.7%
2025-10-18 14:15:00+00:00,soccer_spain_la_liga,140,2025,1390901,Barcelona,Girona,apifootball,1X2,Away,Bet365,12.0,0.2537292887278083,0.08333333333333333,3.941208383998444,17.0395955394475,2.0447514647336997,2.0447514647336997,0.05735351909735399,1.25,7.5,12.0,0.4141118450680312,0.3321588662041605,0.2537292887278083,La Liga,0.7010688949421297,barcelona,girona,NS,Not Started,529,547,2,18,-16,19,6,13,13,-12,25,12.0,9.0,2.0,-11.0,4.0,1.0,0.0,6.90625,0.0,3.0,2.0,7.802083333333333,0.8124876895804609,0.12891471341343314,0.058597597006105964,0.03427552839317549,2.8,1.1,0.75,0.125,,0.375,,0.6,2.1,0.125,0.375,,0.125,0.5,,,,,,,,,,,,,,,,,,,,,0.48148148148148145,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1xBet,188Bet,Bet365,6,-0.48236019366496097,0.0,1.4911914965312039,0.05735351909735399,2.0447514647336997,0.046471624198493176,A,0.8,0.13333333333333333,0.08333333333333333,2.414806559893784,3.010607578920843,3.941208383998444,-38.58881549319688,19.882553287082718,17.0395955394475,-0.48236019366496097,1.4911914965312039,2.0447514647336997,1.27,4.1,1.55,4.4,-0.5,-0.5,5.74,form5_pts(H-A): +10.00 | rank_diff(H-A): -16.00 | overround: -0.03 | EV: +204.5% | Kelly: 5.7%
2025-10-19 12:00:00+00:00,soccer_spain_la_liga,140,2025,1390903,Elche,Athletic Club,apifootball,1X2,Draw,1xBet,3.38,0.8817752802310311,0.2958579881656805,1.134075792800625,58.59172920653506,1.9804004471808851,1.9804004471808851,0.20802525705681568,3.85,3.38,2.2,0.07123299727861876,0.8817752802310311,0.04699172249035021,La Liga,1.6073188949421298,elche,athletic,NS,Not Started,797,531,7,8,-1,13,13,0,2,0,2,8.0,0.0,4.0,-3.0,3.0,2.0,0.0,6.90625,1.0,1.0,3.0,6.895833333333333,0.2655935613682092,0.29376257545271633,0.44064386317907445,0.03154836031548358,1.4,1.1,0.375,0.5,,0.25,,1.1,1.1,0.5,0.125,,0.125,0.375,,,,,,,,,,,,,,,,,,,,,0.48148148148148145,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188Bet,1xBet,1xBet,6,-0.7257529604773177,0.0,1.9804004471808851,0.20802525705681568,-0.8966182105212295,0.0,D,0.2597402597402597,0.2958579881656805,0.45454545454545453,14.038437777489944,1.134075792800625,21.280343579773028,-18.850726246164097,58.59172920653506,-40.75537320551043,-0.7257529604773177,1.9804004471808851,-0.8966182105212295,2.46,1.64,4.18,1.33,-0.5,-0.5,20.8,form5_pts(H-A): +4.00 | rank_diff(H-A): -1.00 | overround: -0.03 | EV: +198.0% | Kelly: 20.8%
2025-10-18 11:30:00+00:00,soccer_epl,39,2025,1379045,Nottingham Forest,Chelsea,apifootball,1X2,Draw,1xBet,3.82,0.7084749009570439,0.2617801047120419,1.4114826067220578,44.669479624500205,1.7063741216559074,1.7063741216559074,0.15127430156524005,3.8,3.82,2.04,0.180974753115711,0.7084749009570439,0.11055034592724511,Premier League,0.5864855616087963,nottingham forest,chelsea,NS,Not Started,65,49,17,7,10,5,11,-6,-7,4,-11,1.0,-9.0,8.0,5.0,0.0,2.0,3.0,7.854166666666667,2.0,1.0,2.0,7.104166666666667,0.2495024579428124,0.2527853850210073,0.49771215703618027,0.04103286950300866,0.7,1.7,0.14285714285714285,0.2857142857142857,,,0.5714285714285714,1.9,1.3,0.42857142857142855,0.2857142857142857,,0.2857142857142857,0.14285714285714285,,,,,,,,,,,,,,,,,,,9.0,23.0,0.4857142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1xBet,1xBet,1xBet,6,-0.3122959381602982,0.0,1.7063741216559074,0.15127430156524005,-0.7744772943084199,0.0,D,0.2631578947368421,0.2617801047120419,0.49019607843137253,5.525632624350776,1.4114826067220578,9.045652382292095,-8.218314162113108,44.669479624500205,-37.96457325041274,-0.3122959381602982,1.7063741216559074,-0.7744772943084199,1.78,2.21,3.4,1.37,-0.25,-0.25,15.13,form5_pts(H-A): -7.00 | rank_diff(H-A): +10.00 | injuries30d(A-H): +14.00 | overround: -0.04 | EV: +170.6% | Kelly: 15.1%
