fixture_id,league_id,league_name,season,date,sport_key,home,away,home_norm,away_norm,status_short,status_long,home_form5_pts,home_form5_gd,away_form5_pts,away_form5_gd,p_entry_h,p_entry_d,p_entry_a,odds_h,odds_d,odds_a,odds_source,p_hat_h,p_hat_d,p_hat_a,EV_H,kelly_H,EV_D,kelly_D,EV_A,kelly_A,kelly_best,best_side,best_EV
1379056,39,Premier League,2025,2025-10-25 16:30:00+00:00,soccer_epl,Manchester United,Brighton,manchester united,brighton,NS,Not Started,7.0,-3.0,8.0,2.0,0.45655669531466586,0.2679789298586083,0.2754643748267258,2.16,3.68,3.58,apifootball,0.391880644765947,0.26759314172481063,0.34052621350924234,-0.15353780730555444,0.0,-0.015257238452696775,0.0,0.2190838443630876,0.021229054686345707,0.021229054686345707,A,0.2190838443630876
1379057,39,Premier League,2025,2025-10-25 14:00:00+00:00,soccer_epl,Newcastle,Fulham,newcastle,fulham,NS,Not Started,6.0,0.0,6.0,-3.0,0.5717386678016599,0.24341349223238987,0.1848478399659502,1.72,4.04,5.32,apifootball,0.4868014316774875,0.32228811281837005,0.19091045550414257,-0.1627015375147215,0.0,0.302043975786215,0.0248391427455769,0.0156436232820385,0.0009053022732661167,0.0248391427455769,D,0.302043975786215
1388362,78,Bundesliga,2025,2025-10-18 16:30:00+00:00,soccer_germany_bundesliga,Bayern München,Borussia Dortmund,bayern münchen,borussia dortmund,NS,Not Started,15.0,16.0,13.0,8.0,0.6725836334112347,0.1466232320836492,0.18079313450511614,1.35,5.8,8.0,apifootball,0.6355369947232135,0.14904633010670654,0.21541667517007992,-0.14202505712366176,0.0,-0.13553128538110215,0.0,0.7233334013606394,0.025833335762879977,0.025833335762879977,A,0.7233334013606394
1388363,78,Bundesliga,2025,2025-10-18 13:30:00+00:00,soccer_germany_bundesliga,1.FC Köln,FC Augsburg,1 köln,augsburg,NS,Not Started,7.0,1.0,3.0,-4.0,0.4834075984990619,0.18767589118198874,0.32891651031894936,2.0,3.85,3.65,apifootball,0.5462345479320548,0.2737937239794973,0.17997172808844789,0.09246909586410967,0.02311727396602742,0.054105837321064554,0.0047461260807951456,-0.34310319247716525,0.0,0.02311727396602742,H,0.09246909586410967
1388364,78,Bundesliga,2025,2025-10-19 13:30:00+00:00,soccer_germany_bundesliga,SC Freiburg,Eintracht Frankfurt,freiburg,eintracht frankfurt,NS,Not Started,8.0,2.0,9.0,4.0,0.40433212996389895,0.21660649819494585,0.37906137184115524,2.57,3.8,2.65,apifootball,0.48619204461762305,0.22934563785759132,0.28446231752478573,0.24951355466729108,0.03973145774956867,-0.128486576141153,0.0,-0.24617485855931787,0.0,0.03973145774956867,H,0.24951355466729108
1388365,78,Bundesliga,2025,2025-10-18 13:30:00+00:00,soccer_germany_bundesliga,1. FC Heidenheim,Werder Bremen,1 heidenheim,werder bremen,NS,Not Started,3.0,-5.0,4.0,-6.0,0.3787345659266841,0.1964685560744674,0.42479687799884835,2.85,3.7,2.4,apifootball,0.3930779274590026,0.388825549498283,0.2180965230427144,0.12027209325815758,0.016252985575426683,0.43865453314364733,0.04061616047626364,-0.47656834469748544,0.0,0.04061616047626364,D,0.43865453314364733
1388367,78,Bundesliga,2025,2025-10-18 13:30:00+00:00,soccer_germany_bundesliga,RB Leipzig,Hamburger SV,rb leipzig,hamburger sv,NS,Not Started,13.0,6.0,5.0,-6.0,0.6267672007540058,0.15834118755890672,0.21489161168708767,1.45,5.0,6.1,apifootball,0.6297458185636655,0.28249721907301983,0.08775696236331476,-0.08686856308268498,0.0,0.4124860953650993,0.025780380960318698,-0.46468252958378,0.0,0.025780380960318698,D,0.4124860953650993
1388368,78,Bundesliga,2025,2025-10-19 15:30:00+00:00,soccer_germany_bundesliga,FC St. Pauli,1899 Hoffenheim,st pauli,1899 hoffenheim,NS,Not Started,6.0,-1.0,7.0,-2.0,0.4189126751886647,0.20160172493454492,0.3794855998767904,2.42,3.7,2.85,apifootball,0.45486999225346775,0.3281207744467308,0.21700923329980149,0.10078538125339187,0.017743905150245067,0.2140468654529042,0.019819154208602228,-0.3815236850955658,0.0,0.019819154208602228,D,0.2140468654529042
1388369,78,Bundesliga,2025,2025-10-17 18:30:00+00:00,soccer_germany_bundesliga,Union Berlin,Borussia Mönchengladbach,union berlin,borussia mönchengladbach,NS,Not Started,4.0,-6.0,2.0,-5.0,0.4574470960244318,0.18348152752628308,0.35907137644928516,2.25,3.55,3.2,apifootball,0.3964655115627124,0.32464243793490705,0.27889205050238064,-0.10795259898389709,0.0,0.1524806546689199,0.014949083791070591,-0.10754543839238195,0.0,0.014949083791070591,D,0.1524806546689199
1388370,78,Bundesliga,2025,2025-10-18 13:30:00+00:00,soccer_germany_bundesliga,VfL Wolfsburg,VfB Stuttgart,vfl wolfsburg,vfb stuttgart,NS,Not Started,2.0,-4.0,9.0,1.0,0.39780162261188173,0.19392829102329232,0.4082700863648259,2.67,3.7,2.55,apifootball,0.34489356175487784,0.3313940477338958,0.32371239051122636,-0.0791341901144762,0.0,0.22615797661541448,0.020940553390316155,-0.17453340419637287,0.0,0.020940553390316155,D,0.22615797661541448
1388372,78,Bundesliga,2025,2025-10-26 14:30:00+00:00,soccer_germany_bundesliga,Bayer Leverkusen,SC Freiburg,bayer leverkusen,freiburg,NS,Not Started,8.0,2.0,8.0,2.0,0.5802521494390254,0.23075143617226357,0.18899641438871112,1.71,4.3,5.25,apifootball,0.5066248884279508,0.24723406885499608,0.24614104271705314,-0.13367144078820403,0.0,0.06310649607648311,0.004780795157309327,0.29224047426452904,0.01719061613320759,0.01719061613320759,A,0.29224047426452904
1388373,78,Bundesliga,2025,2025-10-25 13:30:00+00:00,soccer_germany_bundesliga,Borussia Mönchengladbach,Bayern München,borussia mönchengladbach,bayern münchen,NS,Not Started,2.0,-5.0,15.0,16.0,0.06662505851146824,0.11421438601965984,0.8191605554688719,15.0,8.75,1.22,apifootball,0.2350546722102184,0.15458996322402727,0.6103553645657543,2.5258200831532758,0.04510393005630849,0.3526621782102386,0.011376199297104471,-0.25536645522977974,0.0,0.04510393005630849,H,2.5258200831532758
1388375,78,Bundesliga,2025,2025-10-25 13:30:00+00:00,soccer_germany_bundesliga,Eintracht Frankfurt,FC St. Pauli,eintracht frankfurt,st pauli,NS,Not Started,9.0,4.0,6.0,-1.0,0.5519861444773451,0.23884015866808198,0.20917369685457285,1.8,4.16,4.75,apifootball,0.583142502818739,0.2470610673461804,0.16979642983508048,0.04965650507373032,0.015517657835540707,0.027774040160110536,0.002197313303806213,-0.19346695828336768,0.0,0.015517657835540707,H,0.04965650507373032
1388376,78,Bundesliga,2025,2025-10-25 13:30:00+00:00,soccer_germany_bundesliga,Hamburger SV,VfL Wolfsburg,hamburger sv,vfl wolfsburg,NS,Not Started,5.0,-6.0,2.0,-4.0,0.3338699161236376,0.27058138806723375,0.3955486958091288,2.95,3.64,2.49,apifootball,0.3972183051471931,0.29844867135178305,0.30433302350102387,0.17179400018421975,0.02202487181848971,0.0863531637204904,0.008177382928076743,-0.24221077148245052,0.0,0.02202487181848971,H,0.17179400018421975
1388377,78,Bundesliga,2025,2025-10-25 13:30:00+00:00,soccer_germany_bundesliga,1899 Hoffenheim,1. FC Heidenheim,1899 hoffenheim,1 heidenheim,NS,Not Started,7.0,-2.0,3.0,-5.0,0.5440229062276306,0.24753042233357192,0.20844667143879742,1.82,4.0,4.75,apifootball,0.48634730782955005,0.3108100229052229,0.20284266926522712,-0.11484789975021892,0.0,0.24324009162089166,0.020270007635074305,-0.03649732099017122,0.0,0.020270007635074305,D,0.24324009162089166
1388379,78,Bundesliga,2025,2025-10-24 18:30:00+00:00,soccer_germany_bundesliga,Werder Bremen,Union Berlin,werder bremen,union berlin,NS,Not Started,4.0,-6.0,4.0,-6.0,0.45333820830861354,0.25340443438789173,0.2932573573034948,2.18,3.9,3.37,apifootball,0.3797178406850971,0.38848192537741416,0.23180023393748864,-0.17221510730648826,0.0,0.5150795089719151,0.044403405945854756,-0.21883321163066327,0.0,0.044403405945854756,D,0.5150795089719151
1390899,140,La Liga,2025,2025-10-20 19:00:00+00:00,soccer_spain_la_liga,Alaves,Valencia,alaves,valencia,NS,Not Started,5.0,-1.0,4.0,-6.0,0.4434782608695652,0.20869565217391303,0.3478260869565218,2.42,3.05,3.35,apifootball,0.48251595919197837,0.3527947614523279,0.16468927935569364,0.1676886212445876,0.02952264458531472,0.07602402242960005,0.0092712222475122,-0.44829091415842626,0.0,0.02952264458531472,H,0.1676886212445876
1390901,140,La Liga,2025,2025-10-18 14:15:00+00:00,soccer_spain_la_liga,Barcelona,Girona,barcelona,girona,NS,Not Started,12.0,9.0,2.0,-11.0,0.7700166693552724,0.12512770877023174,0.10485562187449587,1.2,7.5,13.5,apifootball,0.6956966743209475,0.25570808702179054,0.04859523865726184,-0.165163990814863,0.0,0.9178106526634291,0.035300409717824194,-0.3439642781269652,0.0,0.035300409717824194,D,0.9178106526634291
1390902,140,La Liga,2025,2025-10-19 14:15:00+00:00,soccer_spain_la_liga,Celta Vigo,Real Sociedad,celta vigo,real sociedad,NS,Not Started,4.0,-1.0,3.0,-4.0,0.45454545454545453,0.21818181818181817,0.32727272727272727,2.15,3.35,3.55,apifootball,0.48748267826886954,0.3005245932247054,0.21199272850642512,0.04808775827806944,0.010453860495232488,0.006757387302763318,0.0007188709896556603,-0.24742581380219086,0.0,0.010453860495232488,H,0.04808775827806944
1390903,140,La Liga,2025,2025-10-19 12:00:00+00:00,soccer_spain_la_liga,Elche,Athletic Club,elche,athletic,NS,Not Started,8.0,0.0,4.0,-3.0,0.3205128205128205,0.22649572649572647,0.45299145299145294,3.55,3.2,2.2,apifootball,0.5194711591904249,0.27589125512935325,0.20463758568022195,0.8441226151260082,0.0827571191300008,-0.11714798358606959,0.0,-0.5497973115035117,0.0,0.0827571191300008,H,0.8441226151260082
1390904,140,La Liga,2025,2025-10-19 19:00:00+00:00,soccer_spain_la_liga,Getafe,Real Madrid,getafe,real madrid,NS,Not Started,5.0,-2.0,12.0,4.0,0.1820187985288108,0.19272578667756438,0.6252554147936249,9.0,4.6,1.45,apifootball,0.3757248375741729,0.2677171578495577,0.35655800457626935,2.3815235381675564,0.07442261056773614,0.23149892610796519,0.01607631431305314,-0.4829908933644095,0.0,0.07442261056773614,H,2.3815235381675564
1390905,140,La Liga,2025,2025-10-19 16:30:00+00:00,soccer_spain_la_liga,Levante,Rayo Vallecano,levante,rayo vallecano,NS,Not Started,8.0,3.0,4.0,-3.0,0.38225578102878716,0.21661160924964606,0.4011326097215668,2.85,3.5,2.55,apifootball,0.5806182304119841,0.2563307087428118,0.16305106084520418,0.6547619566741547,0.08848134549650741,-0.10284251940015876,0.0,-0.5842197948447294,0.0,0.08848134549650741,H,0.6547619566741547
1390906,140,La Liga,2025,2025-10-17 19:00:00+00:00,soccer_spain_la_liga,Oviedo,Espanyol,oviedo,espanyol,NS,Not Started,6.0,-3.0,8.0,0.0,0.36697247706422015,0.2110091743119266,0.4220183486238532,3.0,3.15,2.52,apifootball,0.39861838991684306,0.3143949978853905,0.2869866121977665,0.19585516975052908,0.02448189621881615,-0.009655756661020032,0.0,-0.27679373726162837,0.0,0.02448189621881615,H,0.19585516975052908
1390907,140,La Liga,2025,2025-10-18 12:00:00+00:00,soccer_spain_la_liga,Sevilla,Mallorca,sevilla,mallorca,NS,Not Started,10.0,3.0,4.0,-2.0,0.5302510886685814,0.17766144723431854,0.2920874640970999,1.93,3.35,4.4,apifootball,0.5901265546131506,0.23247369424570846,0.177399751141141,0.13894425040338043,0.03735060494714531,-0.22121312427687667,0.0,-0.21944109497897946,0.0,0.03735060494714531,H,0.13894425040338043
1390908,140,La Liga,2025,2025-10-18 16:30:00+00:00,soccer_spain_la_liga,Villarreal,Real Betis,villarreal,real betis,NS,Not Started,9.0,-1.0,10.0,4.0,0.4932301740812379,0.19729206963249518,0.309477756286267,1.95,3.7,4.1,apifootball,0.418367501223799,0.25068099759159373,0.3309515011846073,-0.18418337261359197,0.0,-0.07248030891110313,0.0,0.3569011548568899,0.028782351198136286,0.028782351198136286,A,0.3569011548568899
