date,sport_key,league_id,season,fixture_id,home,away,odds_source,recommended_market,recommended_side,recommended_book,recommended_price,model_prob,implied_prob,fair_odds,edge_pp,edge_pct,best_EV,kelly_best,odds_h,odds_d,odds_a,p_hat_h,p_hat_d,p_hat_a,league_name,days_to_match,home_norm,away_norm,status_short,status_long,home_id,away_id,home_rank,away_rank,rank_diff,home_points,away_points,points_diff,home_goalsDiff,away_goalsDiff,goalsdiff_diff,home_form5_pts,home_form5_gd,away_form5_pts,away_form5_gd,home_wins5,home_draws5,home_losses5,home_rest_days,away_wins5,away_draws5,away_losses5,away_rest_days,p_entry_h,p_entry_d,p_entry_a,overround,home_goals_for_avg,home_goals_against_avg,home_win_rate,home_draw_rate,home_loss_rate,home_cs_rate,home_fts_rate,away_goals_for_avg,away_goals_against_avg,away_win_rate,away_draw_rate,away_loss_rate,away_cs_rate,away_fts_rate,home_shots_for_pg,home_shots_on_for_pg,home_shots_against_pg,home_shots_on_against_pg,away_shots_for_pg,away_shots_on_for_pg,away_shots_against_pg,away_shots_on_against_pg,home_corners_for_pg,home_corners_against_pg,away_corners_for_pg,away_corners_against_pg,home_yc_pg,home_rc_pg,away_yc_pg,away_rc_pg,home_possession_avg,away_possession_avg,home_injuries_30d,away_injuries_30d,league_home_win_rate,h2h_games,h2h_pts_home,h2h_gd_home,h2h_win_rate_home,home_expected_goals,away_expected_goals,home_ball_possession,away_ball_possession,home_shots_on_goal,away_shots_on_goal,home_total_shots,away_total_shots,home_shots_off_goal,away_shots_off_goal,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes_pct,away_passes_pct,home_passes_accurate,away_passes_accurate,home_corners,away_corners,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,home_fouls,away_fouls,home_offsides,away_offsides,home_xg,away_xg,src_book_h,src_book_d,src_book_a,bookmaker_count,EV_H,kelly_H,EV_D,kelly_D,EV_A,kelly_A,best_side,imp_h,imp_d,imp_a,fair_h,fair_d,fair_a,edge_pp_h,edge_pp_d,edge_pp_a,edge_price_h,edge_price_d,edge_price_a,ou25_over_odds,ou25_under_odds,ah_home_m0_5_odds,ah_away_p0_5_odds,ah_home_line,ah_away_line,stake,why
2025-10-18 14:15:00+00:00,soccer_spain_la_liga,140,2025,1390901,Barcelona,Girona,apifootball,1X2,Away,Betano,16.0,0.8614441676169639,0.0625,1.1608413378272986,79.89441676169639,12.783106681871422,12.783106681871422,0.21305177803119035,1.2,7.5,16.0,0.13847966034164505,7.617204139101689e-05,0.8614441676169639,La Liga,1.9448429506828706,barcelona,girona,NS,Not Started,529,547,2,18,-16,19,6,13,13,-12,25,12.0,9.0,2.0,-11.0,4.0,1.0,0.0,6.90625,0.0,3.0,2.0,7.802083333333333,0.8097165991902834,0.12955465587044532,0.060728744939271245,0.029166666666666785,2.8,1.1,0.75,0.125,,0.375,,0.6,2.1,0.125,0.375,,0.125,0.5,,,,,,,,,,,,,,,,,,,,,0.4875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888Sport,Unibet,Betano,3.0,-0.833824407590026,0.0,-0.9994287096895673,0.0,12.783106681871422,0.21305177803119035,A,0.8333333333333334,0.13333333333333333,0.0625,7.221277099704653,13128.176450814299,1.1608413378272986,-69.48536729916883,-13.325716129194232,79.89441676169639,-0.833824407590026,-0.9994287096895673,12.783106681871422,1.27,4.1,1.55,4.4,-0.5,-0.5,21.31,form5_pts(H-A): +10.00 | rank_diff(H-A): -16.00 | overround: -0.03 | EV: +1278.3% | Kelly: 21.3%
2025-10-18 19:00:00+00:00,soccer_spain_la_liga,140,2025,1390900,Atletico Madrid,Osasuna,apifootball,1X2,Away,Unibet,9.5,0.9925885505858091,0.10526315789473684,1.0074667891442197,88.73253926910722,8.429591230565187,8.429591230565187,0.24792915384015254,1.38,4.85,9.5,0.007161578637525265,0.00024987077666571223,0.9925885505858091,La Liga,2.142759617349537,atletico madrid,osasuna,NS,Not Started,530,727,5,12,-7,13,10,3,5,-1,6,11.0,6.0,4.0,-2.0,3.0,2.0,0.0,8.197916666666666,1.0,1.0,3.0,5.0,0.6993988888551566,0.1990042199216734,0.10159689122317009,0.03608640606446656,1.9,1.3,0.375,0.5,,0.125,,0.9,1.0,0.375,0.125,,0.25,0.375,,,,,,,,,,,,,,,,,,,,,0.4875,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Betano,Betano,Unibet,3.0,-0.9901170214802152,0.0,-0.9987881267331713,0.0,8.429591230565187,0.24792915384015254,A,0.7246376811594204,0.2061855670103093,0.10526315789473684,139.63401794685274,4002.0686426161897,1.0074667891442197,-71.7476102521895,-20.593569623364356,88.73253926910722,-0.9901170214802152,-0.9987881267331713,8.429591230565187,1.94,2.0,1.96,3.3,-0.5,-0.5,24.79,form5_pts(H-A): +7.00 | rank_diff(H-A): -7.00 | overround: -0.04 | EV: +843.0% | Kelly: 24.8%
2025-10-18 16:30:00+00:00,soccer_germany_bundesliga,78,2025,1388362,Bayern München,Borussia Dortmund,apifootball,1X2,Away,Betano,8.0,0.9829107783491039,0.125,1.0173863406804828,85.7910778349104,6.863286226792831,6.863286226792831,0.2451173652426011,1.35,6.0,8.0,0.01708781537449072,1.4062764054386267e-06,0.9829107783491039,Bundesliga,2.0385929506828706,bayern münchen,borussia dortmund,NS,Not Started,157,165,1,2,-1,18,14,4,22,8,14,15.0,16.0,13.0,8.0,5.0,0.0,0.0,7.916666666666667,4.0,1.0,0.0,7.0,0.7174887892376681,0.16143497757847533,0.1210762331838565,0.03240740740740744,4.2,0.5,1.0,0.0,,0.6666666666666666,,2.0,0.7,0.6666666666666666,0.3333333333333333,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,14.0,13.0,0.4074074074074074,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Betano,Unibet,Betano,3.0,-0.9769314492444375,0.0,-0.9999915623415674,0.0,6.863286226792831,0.2451173652426011,A,0.7407407407407407,0.16666666666666666,0.125,58.52123153746351,711097.758685707,1.0173863406804828,-72.365292536625,-16.666526039026124,85.7910778349104,-0.9769314492444375,-0.9999915623415674,6.863286226792831,1.34,3.55,1.76,3.44,-0.5,-0.5,24.51,form5_pts(H-A): +2.00 | rank_diff(H-A): -1.00 | injuries30d(A-H): -1.00 | overround: -0.03 | EV: +686.3% | Kelly: 24.5%
2025-10-18 14:00:00+00:00,soccer_epl,39,2025,1379044,Manchester City,Everton,apifootball,1X2,Away,Unibet,8.0,0.9659602670861638,0.125,1.0352392681911418,84.09602670861638,6.72768213668931,6.72768213668931,0.24027436202461822,1.42,4.9,8.0,0.03402968342755235,1.0049486283975335e-05,0.9659602670861638,Premier League,1.9344262840162039,manchester city,everton,NS,Not Started,50,45,5,8,-3,13,11,2,9,2,7,10.0,7.0,7.0,1.0,2.0,1.0,2.0,8.0625,2.0,2.0,1.0,5.75,0.6815257832330748,0.1975033902430543,0.12097082652387077,0.03330698476573746,2.1,0.9,0.5714285714285714,0.14285714285714285,,0.42857142857142855,0.14285714285714285,1.3,1.0,0.42857142857142855,0.2857142857142857,,0.2857142857142857,0.2857142857142857,,,,,,,,,,,,,,,,,,,12.0,6.0,0.4857142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Betano,Unibet,Unibet,3.0,-0.9516778495328757,0.0,-0.9999507575172085,0.0,6.72768213668931,0.24027436202461822,A,0.7042253521126761,0.2040816326530612,0.125,29.386109398547728,99507.57399356578,1.0352392681911418,-67.01956686851238,-20.407158316677723,84.09602670861638,-0.9516778495328757,-0.9999507575172085,6.72768213668931,1.77,2.23,1.95,3.13,-0.5,-0.5,24.03,form5_pts(H-A): +3.00 | rank_diff(H-A): -3.00 | injuries30d(A-H): -6.00 | overround: -0.03 | EV: +672.8% | Kelly: 24.0%
2025-10-25 16:30:00+00:00,soccer_germany_bundesliga,78,2025,1388374,Borussia Dortmund,1.FC Köln,apifootball,1X2,Away,Bet365,6.5,0.9824619784715692,0.15384615384615385,1.017851094406437,82.86158246254153,5.3860028600652,5.3860028600652,0.24481831182114544,1.55,4.84,6.5,0.01751559158590561,2.2429942525274057e-05,0.9824619784715692,Bundesliga,9.03859295068287,borussia dortmund,1 köln,NS,Not Started,165,192,2,6,-4,14,10,4,8,2,6,13.0,8.0,7.0,1.0,4.0,1.0,0.0,7.0,2.0,1.0,2.0,5.125,0.641556375797867,0.20545710381956483,0.15298652038256827,0.005619014416668344,2.0,0.7,0.6666666666666666,0.3333333333333333,,0.6666666666666666,,1.8,1.5,0.5,0.16666666666666666,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,13.0,8.0,0.4074074074074074,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1xBet,1xBet,Bet365,4.0,-0.9728508330418463,0.0,-0.9998914390781777,0.0,5.3860028600652,0.24481831182114544,A,0.6451612903225806,0.2066115702479339,0.15384615384615385,57.09199116087388,44583.26181055525,1.017851094406437,-62.7645698736675,-20.658914030540863,82.86158246254153,-0.9728508330418463,-0.9998914390781777,5.3860028600652,1.53,2.55,1.95,2.68,-0.5,-0.5,24.48,form5_pts(H-A): +6.00 | rank_diff(H-A): -4.00 | injuries30d(A-H): -5.00 | overround: -0.01 | EV: +538.6% | Kelly: 24.5%
2025-10-18 13:30:00+00:00,soccer_germany_bundesliga,78,2025,1388367,RB Leipzig,Hamburger SV,apifootball,1X2,Away,Unibet,6.25,0.9942941945211159,0.16,1.005738548520473,83.42941945211159,5.214338715756974,5.214338715756974,0.24830184360747495,1.45,5.25,6.25,0.005628933745091236,7.687173379289257e-05,0.9942941945211159,Bundesliga,1.9135929506828706,rb leipzig,hamburger sv,NS,Not Started,173,175,3,9,-6,13,8,5,0,-2,2,13.0,6.0,5.0,-6.0,4.0,0.0,1.0,7.0,1.0,2.0,2.0,6.916666666666667,0.6630462237938874,0.1831270522859308,0.15382672392018187,0.040131362889983535,1.3,1.3,0.6666666666666666,0.16666666666666666,,0.5,0.16666666666666666,1.0,1.3,0.3333333333333333,0.3333333333333333,,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,17.0,10.0,0.4074074074074074,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Betano,Unibet,Unibet,3.0,-0.9918380460696177,0.0,-0.9995964233975874,0.0,5.214338715756974,0.24830184360747495,A,0.6896551724137931,0.19047619047619047,0.16,177.65353889127923,13008.682784418455,1.005738548520473,-68.40262386687019,-19.039931874239755,83.42941945211159,-0.9918380460696177,-0.9995964233975874,5.214338715756974,1.38,3.2,1.9,3.0,-0.5,-0.5,24.83,form5_pts(H-A): +8.00 | rank_diff(H-A): -6.00 | injuries30d(A-H): -7.00 | overround: -0.04 | EV: +521.4% | Kelly: 24.8%
2025-10-25 14:00:00+00:00,soccer_epl,39,2025,1379053,Chelsea,Sunderland,apifootball,1X2,Away,10Bet,5.9,0.9866632887575246,0.1694915254237288,1.0135169833462334,81.71717633337958,4.821313403669396,4.821313403669396,0.24598537773823445,1.58,4.75,5.9,0.013271893719475604,6.48175229997473e-05,0.9866632887575246,Premier League,8.934426284016203,chelsea,sunderland,NS,Not Started,49,746,7,9,-2,11,11,0,4,1,3,8.0,5.0,8.0,0.0,2.0,1.0,2.0,7.104166666666667,2.0,2.0,1.0,6.895833333333333,0.624832783376438,0.2078391153125836,0.1673281013109783,0.012929233618265812,1.9,1.3,0.42857142857142855,0.2857142857142857,,0.2857142857142857,0.14285714285714285,1.0,0.9,0.42857142857142855,0.2857142857142857,,0.42857142857142855,0.42857142857142855,,,,,,,,,,,,,,,,,,,23.0,17.0,0.4857142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1xBet,Bet365,10Bet,4.0,-0.9790304079232286,0.0,-0.9996921167657512,0.0,4.821313403669396,0.24598537773823445,A,0.6329113924050632,0.21052631578947367,0.1694915254237288,75.34719770491891,15427.926796954254,1.0135169833462334,-61.963949868558764,-21.046149826647394,81.71717633337958,-0.9790304079232286,-0.9996921167657512,4.821313403669396,1.67,2.4,1.98,2.65,-0.5,-0.5,24.6,form5_pts(H-A): +0.00 | rank_diff(H-A): -2.00 | injuries30d(A-H): -6.00 | overround: -0.01 | EV: +482.1% | Kelly: 24.6%
2025-10-25 14:00:00+00:00,soccer_epl,39,2025,1379057,Newcastle,Fulham,apifootball,1X2,Away,1xBet,5.32,0.946130438610612,0.18796992481203006,1.0569367173816913,75.81605137985818,4.033413933408456,4.033413933408456,0.2334151581833597,1.72,4.04,5.32,0.053781522259235985,8.803913015207715e-05,0.946130438610612,Premier League,8.934426284016203,newcastle,fulham,NS,Not Started,34,36,11,14,-3,9,8,1,1,-3,4,6.0,0.0,6.0,-3.0,1.0,2.0,2.0,6.895833333333333,2.0,1.0,2.0,5.25,0.5717386678016599,0.24341349223238987,0.1848478399659502,0.016890026124486868,0.9,0.7,0.2857142857142857,0.42857142857142855,,0.7142857142857143,0.42857142857142855,1.1,1.6,0.2857142857142857,0.2857142857142857,,0.14285714285714285,0.14285714285714285,,,,,,,,,,,,,,,,,,,10.0,3.0,0.4857142857142857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1xBet,1xBet,1xBet,4.0,-0.907495781714114,0.0,-0.9996443219141856,0.0,4.033413933408456,0.2334151581833597,A,0.5813953488372093,0.24752475247524752,0.18796992481203006,18.593746662279877,11358.585645639827,1.0569367173816913,-52.76138265779734,-24.743671334509546,75.81605137985818,-0.907495781714114,-0.9996443219141856,4.033413933408456,1.87,2.08,2.2,2.25,-0.5,-0.5,23.34,form5_pts(H-A): +0.00 | rank_diff(H-A): -3.00 | injuries30d(A-H): -7.00 | overround: -0.02 | EV: +403.3% | Kelly: 23.3%
2025-10-25 13:30:00+00:00,soccer_germany_bundesliga,78,2025,1388375,Eintracht Frankfurt,FC St. Pauli,apifootball,1X2,Away,Bet365,4.75,0.9896067283669989,0.21052631578947367,1.010502426201317,77.90804125775253,3.7006319597432444,3.7006319597432444,0.24670879731621634,1.8,4.16,4.75,0.010388705079489616,4.566553511364361e-06,0.9896067283669989,Bundesliga,8.91359295068287,eintracht frankfurt,st pauli,NS,Not Started,169,186,7,10,-3,9,7,2,1,-1,2,9.0,4.0,6.0,-1.0,3.0,0.0,2.0,7.0,2.0,1.0,2.0,7.0,0.5519861444773451,0.23884015866808198,0.20917369685457285,0.0064664867296446715,2.8,2.7,0.5,0.0,,,0.16666666666666666,1.3,1.5,0.3333333333333333,0.16666666666666666,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,4.0,10.0,0.4074074074074074,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1xBet,1xBet,Bet365,4.0,-0.9813003308569187,0.0,-0.9999810031373927,0.0,3.7006319597432444,0.24670879731621634,A,0.5555555555555556,0.24038461538461536,0.21052631578947367,96.25838758040176,218983.52828044,1.010502426201317,-54.51668504760659,-24.0380048831104,77.90804125775253,-0.9813003308569187,-0.9999810031373927,3.7006319597432444,1.44,2.88,2.2,2.15,-0.5,-0.5,24.67,form5_pts(H-A): +3.00 | rank_diff(H-A): -3.00 | injuries30d(A-H): +6.00 | overround: -0.01 | EV: +370.1% | Kelly: 24.7%
2025-10-25 13:30:00+00:00,soccer_germany_bundesliga,78,2025,1388377,1899 Hoffenheim,1. FC Heidenheim,apifootball,1X2,Away,Bet365,4.75,0.9802984588953365,0.21052631578947367,1.0200974926828554,76.97721431058628,3.656417679752848,3.656417679752848,0.24376117865018987,1.82,4.0,4.75,0.019606735748402368,9.480535626115924e-05,0.9802984588953365,Bundesliga,8.91359295068287,1899 hoffenheim,1 heidenheim,NS,Not Started,167,180,11,18,-7,7,3,4,-3,-7,4,7.0,-2.0,3.0,-5.0,2.0,1.0,2.0,5.208333333333333,1.0,0.0,4.0,8.0,0.5440229062276306,0.24753042233357192,0.20844667143879742,0.00997686524002317,1.5,2.0,0.3333333333333333,0.16666666666666666,,,0.16666666666666666,0.7,1.8,0.16666666666666666,0.0,,,0.5,,,,,,,,,,,,,,,,,,,12.0,18.0,0.4074074074074074,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1xBet,1xBet,Bet365,3.0,-0.9643157409379077,0.0,-0.9996207785749553,0.0,3.656417679752848,0.24376117865018987,A,0.5494505494505494,0.25,0.21052631578947367,51.00288048108589,10547.927242056992,1.0200974926828554,-52.984381370214706,-24.990519464373882,76.97721431058628,-0.9643157409379077,-0.9996207785749553,3.656417679752848,1.67,2.41,2.25,2.1,-0.5,-0.5,24.38,form5_pts(H-A): +4.00 | rank_diff(H-A): -7.00 | injuries30d(A-H): +6.00 | overround: -0.01 | EV: +365.6% | Kelly: 24.4%
